Column1,id,symbol,type,interval,amount,startDate,endDate,Column2,buy,sell,growth/drop,closed,high,low,Volume,RSI,BTC,coin,V-BTC,V-B,V-C,status,sell_zscore
988,f6b8a190-8d7c-11ec-a34e-f4d1080d95a2,ENJUSDT,rsi,15m,500,2/14/2022 10:00,2/14/2022 10:00,0,1.702,1.711,0.528789659,TRUE,1.711,1.693,55415.1,45.52762233,0.020350867,-0.058754407,55415.1,-130.7705529,-221.3597016,FALSE,0
981,eec95a4c-8d7c-11ec-8727-f4d1080d95a2,PHAUSDT,rsi,15m,500,2/14/2022 10:00,2/14/2022 10:45,0.03125,0.2776,0.2793,0.612391931,TRUE,0.2793,0.277,61897,37.87737103,0.020350867,0.036023055,61897,-130.7705529,-550.2932291,FALSE,0
976,ea64d413-8d7c-11ec-a7fe-f4d1080d95a2,DUSKUSDT,rsi,15m,500,2/14/2022 10:00,2/14/2022 10:45,0.03125,0.4051,0.4074,0.567761047,TRUE,0.4074,0.4022,70433,40.58779588,0.020350867,0.049370526,70433,-130.7705529,-845.363679,FALSE,0
982,ef212f97-8d7c-11ec-8940-f4d1080d95a2,NUUSDT,rsi,15m,500,2/14/2022 10:00,2/14/2022 11:00,0.041666667,0.5095,0.5122,0.529931305,TRUE,0.5122,0.5061,102216,48.88909096,0.020350867,-0.039254171,102216,-130.7705529,22.13352117,FALSE,0
989,f70b051a-8d7c-11ec-87d5-f4d1080d95a2,DODOUSDT,rsi,15m,500,2/14/2022 10:00,2/14/2022 10:15,0.010416667,0.486,0.489,0.617283951,TRUE,0.489,0.484,123044.3,41.42319704,0.020350867,0,123044.3,-130.7705529,74.08754408,FALSE,0
977,eb29bcef-8d7c-11ec-8268-f4d1080d95a2,NULSUSDT,rsi,15m,500,2/14/2022 10:00,2/14/2022 10:00,0,0.4581,0.4607,0.567561668,TRUE,0.4607,0.4581,133934,61.22774003,0.020350867,0.349268719,133934,-130.7705529,-112.6360745,FALSE,0
987,f6314a9a-8d7c-11ec-ae50-f4d1080d95a2,ALGOUSDT,rsi,15m,500,2/14/2022 10:00,2/14/2022 12:30,0.104166667,0.8812,0.886,0.544711757,TRUE,0.886,0.8743,146280,43.62264365,0.020350867,0.034044485,146280,-130.7705529,13.01339896,FALSE,0
986,f16f324b-8d7c-11ec-ba0c-f4d1080d95a2,MANAUSDT,rsi,15m,500,2/14/2022 10:00,2/14/2022 10:15,0.010416667,2.7501,2.7641,0.509072397,TRUE,2.7641,2.7347,211237,44.62975669,0.020350867,0.061815934,211237,-130.7705529,-19.41894649,FALSE,0
990,f7b621f1-8d7c-11ec-b2fd-f4d1080d95a2,CHRUSDT,rsi,15m,500,2/14/2022 10:00,2/14/2022 10:30,0.020833333,0.4976,0.5001,0.502411576,TRUE,0.5001,0.495,265497,43.67798531,0.020350867,0.20096463,265497,-130.7705529,26.02025635,FALSE,0
998,4acfdae3-8d7d-11ec-ab3f-f4d1080d95a2,BLZUSDT,rsi,15m,500,2/14/2022 10:00,2/14/2022 11:30,0.0625,0.1892,0.1902,0.528541226,TRUE,0.1902,0.1876,410834,44.15188591,0.020350867,-0.052854123,410834,-130.7705529,71.654975,FALSE,0
993,fcaae6d6-8d7c-11ec-9929-f4d1080d95a2,CHZUSDT,rsi,15m,500,2/14/2022 10:00,2/14/2022 10:45,0.03125,0.1972,0.1982,0.507099391,TRUE,0.1982,0.1964,424639,45.63142533,0.020350867,0.101419878,424639,-130.7705529,-104.6465351,FALSE,0
995,fddbb6ba-8d7c-11ec-9116-f4d1080d95a2,ZILUSDT,rsi,15m,500,2/14/2022 10:00,2/14/2022 11:00,0.041666667,0.04673,0.04698,0.53498823,TRUE,0.04698,0.04651,576773.5,43.58697417,0.020350867,-0.064198588,576773.5,-130.7705529,-4.087531761,FALSE,0
972,e60d4660-8d7c-11ec-8c2d-f4d1080d95a2,SCUSDT,rsi,15m,500,2/14/2022 10:00,2/14/2022 10:45,0.03125,0.01006,0.01013,0.69582505,TRUE,0.01013,0.00998,801665,40.03952902,0.020350867,0,801665,-130.7705529,-138.5870657,FALSE,0
984,f03c1c7d-8d7c-11ec-83e7-f4d1080d95a2,LINAUSDT,rsi,15m,500,2/14/2022 10:00,2/14/2022 10:00,0,0.0237,0.02382,0.506329114,TRUE,0.02382,0.02364,1052955.19,44.90963627,0.020350867,0,1052955.19,-130.7705529,-23.93124536,FALSE,0
996,0516730f-8d7d-11ec-a0e2-f4d1080d95a2,JASMYUSDT,rsi,15m,500,2/14/2022 10:00,2/14/2022 10:00,0,0.03,0.0302,0.666666667,TRUE,0.0302,0.0299,7681003.2,44.95727231,0.020350867,0.333333333,7681003.2,-130.7705529,62.36301138,FALSE,0
1079,5af1886a-8d87-11ec-92a0-f4d1080d95a2,ZENUSDT,rsi,15m,500,2/14/2022 11:15,2/14/2022 11:30,0.010416667,40.1,40.32,0.548628429,TRUE,40.32,40.02,164.55,56.97300054,-0.211195522,0.074812968,164.55,-97.42523049,-285.1716803,FALSE,0
1091,76ce3c09-8d87-11ec-b98c-f4d1080d95a2,HNTUSDT,rsi,15m,500,2/14/2022 11:15,2/14/2022 11:30,0.010416667,24.33,24.47,0.575421291,TRUE,24.47,24.32,1128.37,41.87081629,-0.211195522,0.041101521,1128.37,-97.42523049,-356.764182,FALSE,0
1085,6581f16f-8d87-11ec-a3d5-f4d1080d95a2,FORTHUSDT,rsi,15m,500,2/14/2022 11:15,2/14/2022 11:30,0.010416667,6.95,7,0.71942446,TRUE,7,6.94,2248.1,52.65295133,-0.211195522,0.431654676,2248.1,-97.42523049,81.72189849,FALSE,0
1124,eef1de00-8d89-11ec-b302-f4d1080d95a2,ALPACAUSDT,rsi,15m,500,2/14/2022 11:30,2/14/2022 13:00,0.0625,0.375,0.3771,0.56,TRUE,0.3771,0.3735,6446,56.64999803,-0.211195522,-0.16,6446,-97.42523049,83.88302823,FALSE,0
1092,77c28141-8d87-11ec-98db-f4d1080d95a2,UNFIUSDT,rsi,15m,500,2/14/2022 11:15,2/14/2022 12:45,0.0625,4.988,5.016,0.561347233,TRUE,5.016,4.92,7930.9,57.84570621,-0.211195522,0,7930.9,-97.42523049,3.123226872,FALSE,0
1093,7f66e4b0-8d87-11ec-8ec1-f4d1080d95a2,VIDTUSDT,rsi,15m,500,2/14/2022 11:15,2/14/2022 13:00,0.072916667,0.4849,0.4905,1.154877294,TRUE,0.4905,0.4774,11130.7,50.31731878,-0.211195522,-0.185605279,11130.7,-97.42523049,43.55341533,FALSE,0
1089,6d5dda3f-8d87-11ec-b781-f4d1080d95a2,CVCUSDT,rsi,15m,500,2/14/2022 11:15,2/14/2022 12:45,0.0625,0.2776,0.279,0.504322767,TRUE,0.279,0.274,12216,54.67603141,-0.211195522,-0.108069164,12216,-97.42523049,-121.3817944,FALSE,0
1096,9b27d30b-8d87-11ec-b2b3-f4d1080d95a2,BAKEUSDT,rsi,15m,500,2/14/2022 11:15,2/14/2022 12:30,0.052083333,0.66,0.664,0.606060606,TRUE,0.664,0.657,12785.1,57.31295589,-0.211195522,0.151515152,12785.1,-97.42523049,-41.23080774,FALSE,0
1094,8be08fef-8d87-11ec-af50-f4d1080d95a2,AGLDUSDT,rsi,15m,500,2/14/2022 11:15,2/14/2022 12:30,0.052083333,1.038,1.044,0.578034682,TRUE,1.044,1.026,13605.1,50.81435259,-0.211195522,-0.192678227,13605.1,-97.42523049,9.80000147,FALSE,0
1083,5d368907-8d87-11ec-a94e-f4d1080d95a2,ALICEUSDT,rsi,15m,500,2/14/2022 11:15,2/14/2022 11:30,0.010416667,7.21,7.25,0.554785021,TRUE,7.25,7.18,14777.23,52.77858914,-0.211195522,-0.138696255,14777.23,-97.42523049,-22.10651117,FALSE,0
1097,c623cd45-8d87-11ec-a971-f4d1080d95a2,CFXUSDT,rsi,15m,500,2/14/2022 11:15,2/14/2022 13:00,0.072916667,0.1211,0.1218,0.578034682,TRUE,0.1218,0.12,109797,54.87215051,-0.211195522,-0.330305533,109797,-97.42523049,-12.02947257,FALSE,0
1080,5b69d325-8d87-11ec-95ee-f4d1080d95a2,WAXPUSDT,rsi,15m,500,2/14/2022 11:15,2/14/2022 11:30,0.010416667,0.3364,0.3382,0.535077289,TRUE,0.3382,0.335,168615,51.26991411,-0.211195522,-0.118906064,168615,-97.42523049,-1.025412923,FALSE,0
1090,6fbdc4d6-8d87-11ec-8cae-f4d1080d95a2,CHZUSDT,rsi,15m,500,2/14/2022 11:15,2/14/2022 12:30,0.052083333,0.1983,0.1993,0.504286435,TRUE,0.1993,0.1971,216201,53.30009738,-0.211195522,0,216201,-97.42523049,4.853354055,FALSE,0
1086,664908a9-8d87-11ec-ad9a-f4d1080d95a2,ADXUSDT,rsi,15m,500,2/14/2022 11:15,2/14/2022 12:00,0.03125,0.4535,0.4398,-3.020948181,TRUE,0.4535,0.4398,225073,75.49188688,-0.211195522,0.485115766,225073,-97.42523049,32.5330004,FALSE,0
1084,5efc33f3-8d87-11ec-9412-f4d1080d95a2,NULSUSDT,rsi,15m,500,2/14/2022 11:15,2/14/2022 11:30,0.010416667,0.4532,0.457,0.838481906,TRUE,0.457,0.449,476374,54.52712055,-0.211195522,0.419240953,476374,-97.42523049,82.47763312,FALSE,0
1082,5ccac2bb-8d87-11ec-a2b1-f4d1080d95a2,RAREUSDT,rsi,15m,500,2/14/2022 11:15,2/14/2022 11:15,0,0.744,0.748,0.537634409,TRUE,0.748,0.734,636436.5,61.77085887,-0.211195522,-0.537634409,636436.5,-97.42523049,-19.78277487,FALSE,0
1087,6c02299b-8d87-11ec-9475-f4d1080d95a2,ZILUSDT,rsi,15m,500,2/14/2022 11:15,2/14/2022 12:30,0.052083333,0.04693,0.04717,0.511399957,TRUE,0.04717,0.0466,1065840.8,49.89248311,-0.211195522,0.063924995,1065840.8,-97.42523049,35.23413628,FALSE,0
1095,8fd4d243-8d87-11ec-ad16-f4d1080d95a2,DGBUSDT,rsi,15m,500,2/14/2022 11:15,2/14/2022 12:45,0.0625,0.02275,0.02291,0.703296703,TRUE,0.02291,0.02249,1098254.9,56.19343388,-0.211195522,0.043956044,1098254.9,-97.42523049,74.83187191,FALSE,0
1081,5c4af97f-8d87-11ec-90d6-f4d1080d95a2,XRPUSDT,rsi,15m,500,2/14/2022 11:15,2/14/2022 12:30,0.052083333,0.7906,0.7948,0.531242095,TRUE,0.7948,0.7818,2079007,50.27918206,-0.211195522,0,2079007,-97.42523049,-164.0173891,FALSE,0
1088,6ca3d52e-8d87-11ec-aa70-f4d1080d95a2,CELRUSDT,rsi,15m,500,2/14/2022 11:15,2/14/2022 11:15,0,0.04686,0.04752,1.408450704,TRUE,0.04752,0.04682,2183825.1,49.10379512,-0.211195522,0.085360649,2183825.1,-97.42523049,16.76928249,FALSE,0
753,5b01f7c0-8d66-11ec-a85f-f4d1080d95a2,YFIIUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 8:00,0.03125,2124,2136,0.564971751,TRUE,2136,2117,7.9029,53.74726657,0.102562621,0.188323917,7.9029,-86.99890596,-43.9332397,FALSE,0
710,ea7228ea-8d65-11ec-bb5b-f4d1080d95a2,KSMUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 8:00,0.03125,164.3,165.2,0.547778454,TRUE,165.2,163.5,165.299,66.66875517,0.102562621,0.121728545,165.299,-86.99890596,-939.4279457,FALSE,0
739,0fa6b0d4-8d66-11ec-8e6e-f4d1080d95a2,COMPUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 12:45,0.229166667,123.6,124.3,0.566343042,TRUE,124.3,121.8,298.028,57.62682122,0.102562621,0.080906149,298.028,-86.99890596,17.51513281,FALSE,0
676,d31c298a-8d65-11ec-bc2f-f4d1080d95a2,BTCUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 12:30,0.21875,42227.86,42439.25,0.500593684,TRUE,42439.25,41929.04,335.07034,65.36656697,0.102562621,0.102562621,335.07034,-86.99890596,-86.99890596,FALSE,0
759,c82761b8-8d67-11ec-a201-f4d1080d95a2,FIROUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 13:00,0.239583333,3.977,3.999,0.55318079,TRUE,3.999,3.93,353.1,52.79866555,0.102562621,0.025144581,353.1,-86.99890596,-6.966864911,FALSE,0
737,081724e4-8d66-11ec-8bb5-f4d1080d95a2,AAVEUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 8:00,0.03125,156.1,156.9,0.512491992,TRUE,156.9,155.3,392.433,51.78167421,0.102562621,-0.064061499,392.433,-86.99890596,-104.5954341,FALSE,0
744,16aafcaa-8d66-11ec-98b5-f4d1080d95a2,MLNUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 13:45,0.270833333,55.2,55.5,0.543478261,TRUE,55.5,54.4,500.27,45.70250572,0.102562621,0,500.27,-86.99890596,68.06164671,FALSE,0
683,d7d1d575-8d65-11ec-9162-f4d1080d95a2,EGLDUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 7:30,0.010416667,189.88,190.85,0.510848957,TRUE,190.85,189.15,1718.12,56.78047774,0.102562621,-0.310722562,1718.12,-86.99890596,-158.4056993,FALSE,0
708,e988d997-8d65-11ec-88f2-f4d1080d95a2,BNXUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 8:00,0.03125,28.5,28.7,0.701754386,TRUE,28.7,28.4,1995.271,31.75030091,0.102562621,0,1995.271,-86.99890596,15.94580385,FALSE,0
688,db97c349-8d65-11ec-a5da-f4d1080d95a2,ENSUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 7:45,0.020833333,16.56,16.65,0.543478261,TRUE,16.65,16.51,2236.57,54.15441704,0.102562621,-0.060386473,2236.57,-86.99890596,-24.16423363,FALSE,0
757,d77a1856-8d66-11ec-9f5d-f4d1080d95a2,RAMPUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 12:45,0.229166667,0.1102,0.1108,0.54446461,TRUE,0.1108,0.1091,2364,48.89719182,0.102562621,0.090744102,2364,-86.99890596,-3088.324873,FALSE,0
681,d5469c45-8d65-11ec-a35b-f4d1080d95a2,LTCUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 8:00,0.03125,124.3,125.1,0.643604183,TRUE,125.1,123.8,3076.896,56.36154366,0.102562621,-0.160901046,3076.896,-86.99890596,-15.81597168,FALSE,0
731,0311c567-8d66-11ec-9a18-f4d1080d95a2,RAYUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 10:45,0.145833333,3.465,3.483,0.519480519,TRUE,3.483,3.429,5206.2,57.29177813,0.102562621,0.144300144,5206.2,-86.99890596,-172.4155814,FALSE,0
704,e7ed83dc-8d65-11ec-904f-f4d1080d95a2,OGUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 7:45,0.020833333,3.334,3.353,0.569886023,TRUE,3.353,3.327,5289,43.59167212,0.102562621,-0.479904019,5289,-86.99890596,60.4783513,FALSE,0
685,d88dee4a-8d65-11ec-b3fb-f4d1080d95a2,BNBUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 8:00,0.03125,394.3,396.5,0.557950799,TRUE,396.5,393.4,5372.928,51.95029149,0.102562621,0,5372.928,-86.99890596,-28.06923897,FALSE,0
752,564a6f53-8d66-11ec-ae56-f4d1080d95a2,PLAUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 8:15,0.041666667,1.005,1.014,0.895522388,TRUE,1.014,1,6670.98,48.02737735,0.102562621,0.199004975,6670.98,-86.99890596,1.829566271,FALSE,0
723,f85b46f0-8d65-11ec-82b3-f4d1080d95a2,RLCUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 12:15,0.208333333,1.952,1.893,-3.022540984,TRUE,1.96,1.893,9053.3,51.57247169,0.102562621,-0.102459016,9053.3,-86.99890596,-78.39130483,FALSE,0
717,ee47ecf1-8d65-11ec-9135-f4d1080d95a2,UNFIUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 8:00,0.03125,4.986,5.012,0.521460088,TRUE,5.012,4.966,10139.5,58.92989569,0.102562621,0.22061773,10139.5,-86.99890596,-53.42472509,FALSE,0
694,dffd0071-8d65-11ec-9b08-f4d1080d95a2,ETCUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 7:45,0.020833333,31.86,32.02,0.502197112,TRUE,32.02,31.79,11111.33,41.30736103,0.102562621,-0.282485876,11111.33,-86.99890596,-196.0867871,FALSE,0
756,aab08951-8d66-11ec-a2e7-f4d1080d95a2,STORJUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 12:45,0.229166667,1.1152,1.1239,0.780129125,TRUE,1.1239,1.098,12034,55.70468935,0.102562621,0.053802009,12034,-86.99890596,11.43426957,FALSE,0
682,d781578f-8d65-11ec-bbe0-f4d1080d95a2,ATOMUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 7:45,0.020833333,26.08,26.22,0.536809816,TRUE,26.22,25.97,12203.07,55.22925006,0.102562621,-0.076687117,12203.07,-86.99890596,-187.7611945,FALSE,0
686,d9084008-8d65-11ec-b4fc-f4d1080d95a2,AVAXUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 7:45,0.020833333,78.46,78.86,0.509813918,TRUE,78.86,78.14,12891.06,59.23414076,0.102562621,-0.038236044,12891.06,-86.99890596,-62.88986321,FALSE,0
684,d8393059-8d65-11ec-8c5c-f4d1080d95a2,SOLUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 12:45,0.229166667,94.51,95,0.518463655,TRUE,95,91.92,13497.78,64.03923942,0.102562621,-0.095228018,13497.78,-86.99890596,-120.5896081,FALSE,0
705,e84b7c62-8d65-11ec-9d66-f4d1080d95a2,UNIUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 7:45,0.020833333,10.36,10.42,0.579150579,TRUE,10.42,10.32,14227.9,58.25772943,0.102562621,0,14227.9,-86.99890596,-107.5654172,FALSE,0
730,feacd1cb-8d65-11ec-9f1e-f4d1080d95a2,SNXUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 8:00,0.03125,4.454,4.477,0.516389762,TRUE,4.477,4.44,16786,56.07643021,0.102562621,-0.067355186,16786,-86.99890596,25.25914453,FALSE,0
725,f907e8fc-8d65-11ec-86c6-f4d1080d95a2,RNDRUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 7:45,0.020833333,2.669,2.683,0.524541027,TRUE,2.683,2.657,18786.13,61.94315055,0.102562621,-0.48707381,18786.13,-86.99890596,-75.33361049,FALSE,0
707,e9356295-8d65-11ec-a04d-f4d1080d95a2,BELUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 13:00,0.239583333,0.878,0.883,0.569476082,TRUE,0.883,0.856,18828.3,59.64908299,0.102562621,0.113895216,18828.3,-86.99890596,-96.79312524,FALSE,0
698,e176f00d-8d65-11ec-ace2-f4d1080d95a2,ALICEUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 7:45,0.020833333,7.22,7.26,0.55401662,TRUE,7.26,7.18,19062.78,54.39706506,0.102562621,-0.138504155,19062.78,-86.99890596,-113.8892124,FALSE,0
728,fccdeb9b-8d65-11ec-9d9b-f4d1080d95a2,FIDAUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 7:15,0,2.314,2.331,0.7346586,TRUE,2.331,2.31,19168.9,39.55485898,0.102562621,-0.259291271,19168.9,-86.99890596,-30.08727679,FALSE,0
782,53e5e456-8d68-11ec-a8f5-f4d1080d95a2,STPTUSDT,rsi,15m,500,2/14/2022 7:30,2/14/2022 8:15,0.03125,0.09347,0.09399,0.556328234,TRUE,0.09399,0.09302,20036.1,52.61425626,0.102562621,0.064191719,20036.1,-86.99890596,-389.9077166,FALSE,0
691,dcdf462d-8d65-11ec-8f9c-f4d1080d95a2,LINKUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 7:45,0.020833333,15.53,15.61,0.515132003,TRUE,15.61,15.48,21392.52,57.76064288,0.102562621,0,21392.52,-86.99890596,-37.39068609,FALSE,0
719,ef06f828-8d65-11ec-bebd-f4d1080d95a2,SUSHIUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 13:00,0.239583333,4.062,4.087,0.615460364,TRUE,4.087,4,22816.7,60.01026501,0.102562621,0.024618415,22816.7,-86.99890596,-101.6579961,FALSE,0
754,8cad36fc-8d66-11ec-b0c3-f4d1080d95a2,ZRXUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 8:00,0.03125,0.5921,0.5952,0.523560209,TRUE,0.5952,0.5914,24729,49.00779394,0.102562621,-0.118223273,24729,-86.99890596,-19.0505075,FALSE,0
720,f35a9279-8d65-11ec-beae-f4d1080d95a2,REQUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 7:45,0.020833333,0.249,0.2503,0.522088353,TRUE,0.2503,0.2484,24946,46.99615697,0.102562621,0.080321285,24946,-86.99890596,-83.57652529,FALSE,0
736,05da2612-8d66-11ec-89a6-f4d1080d95a2,SRMUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 12:45,0.229166667,2.235,2.248,0.581655481,TRUE,2.248,2.198,29260.6,57.68019127,0.102562621,0.089485459,29260.6,-86.99890596,-33.73615032,FALSE,0
706,e8d75945-8d65-11ec-ae34-f4d1080d95a2,LITUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 7:45,0.020833333,1.499,1.507,0.533689126,TRUE,1.507,1.493,32857.6,63.02773318,0.102562621,-0.133422282,32857.6,-86.99890596,-80.04175594,FALSE,0
700,e227b0cc-8d65-11ec-a153-f4d1080d95a2,AUDIOUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 8:15,0.041666667,0.999,1.004,0.500500501,TRUE,1.004,0.993,34441.6,33.11974296,0.102562621,-0.1001001,34441.6,-86.99890596,-301.7449828,FALSE,0
750,4dc51477-8d66-11ec-93fa-f4d1080d95a2,LTOUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 7:45,0.020833333,0.234,0.2353,0.555555556,TRUE,0.2353,0.2337,37440,53.09152994,0.102562621,0.042735043,37440,-86.99890596,-29.73290598,FALSE,0
735,0546a807-8d66-11ec-aaf9-f4d1080d95a2,ANTUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 7:45,0.020833333,5.596,5.628,0.571837026,TRUE,5.628,5.554,38741.4,55.08330284,0.102562621,0.339528234,38741.4,-86.99890596,-2.871088809,FALSE,0
741,122d2f64-8d66-11ec-aecf-f4d1080d95a2,CTSIUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 12:30,0.21875,0.4354,0.4378,0.551217271,TRUE,0.4378,0.4297,38900,53.84345406,0.102562621,-0.091869545,38900,-86.99890596,-101.5578406,FALSE,0
747,22c43ad0-8d66-11ec-8509-f4d1080d95a2,UTKUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 7:45,0.020833333,0.2442,0.2456,0.573300573,TRUE,0.2456,0.2427,39028,68.34709148,0.102562621,-0.204750205,39028,-86.99890596,-33.74756585,FALSE,0
687,db403f67-8d65-11ec-aac1-f4d1080d95a2,NEARUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 8:00,0.03125,10.389,10.441,0.500529406,TRUE,10.441,10.345,43564.9,59.73862634,0.102562621,0.057753393,43564.9,-86.99890596,-40.26108174,FALSE,0
742,1290938f-8d66-11ec-b575-f4d1080d95a2,SFPUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 7:30,0.010416667,0.7639,0.7679,0.523628747,TRUE,0.7679,0.7622,45857,59.72539156,0.102562621,0,45857,-86.99890596,17.66360643,FALSE,0
746,1d365298-8d66-11ec-8320-f4d1080d95a2,C98USDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 7:45,0.020833333,1.587,1.595,0.504095778,TRUE,1.595,1.583,51005.9,50.95109339,0.102562621,-0.126023945,51005.9,-86.99890596,36.74555297,FALSE,0
713,eb9ffa7c-8d65-11ec-b71d-f4d1080d95a2,RUNEUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 8:00,0.03125,3.92,3.94,0.510204082,TRUE,3.94,3.906,51439,56.38743107,0.102562621,-0.102040816,51439,-86.99890596,57.46418087,FALSE,0
692,df1ba52f-8d65-11ec-91ed-f4d1080d95a2,IOTAUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 8:00,0.03125,0.8369,0.8413,0.525749791,TRUE,0.8413,0.8349,51795,55.19173579,0.102562621,0.167284024,51795,-86.99890596,-55.02268559,FALSE,0
718,ee9b20e3-8d65-11ec-ba5d-f4d1080d95a2,OCEANUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 8:00,0.03125,0.5505,0.5534,0.526793824,TRUE,0.5534,0.5491,61159,54.40506802,0.102562621,0.090826521,61159,-86.99890596,-119.3299433,FALSE,0
679,d498b2fc-8d65-11ec-8748-f4d1080d95a2,THETAUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 7:45,0.020833333,3.507,3.526,0.541773596,TRUE,3.526,3.482,62316.3,49.17597244,0.102562621,0.142571999,62316.3,-86.99890596,-99.8125691,FALSE,0
749,4c853f6c-8d66-11ec-8ec3-f4d1080d95a2,POWRUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 8:00,0.03125,0.5578,0.5608,0.537827178,TRUE,0.5608,0.5542,72257,53.04953336,0.102562621,0.215130871,72257,-86.99890596,50.30516075,FALSE,0
690,dc88b266-8d65-11ec-bc59-f4d1080d95a2,CRVUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 7:15,0,2.748,2.762,0.509461426,TRUE,2.762,2.732,74663.6,57.18944532,0.102562621,-0.109170306,74663.6,-86.99890596,-133.1737286,FALSE,0
722,f7be2b5d-8d65-11ec-913c-f4d1080d95a2,OGNUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 12:45,0.229166667,0.358,0.3603,0.642458101,TRUE,0.3603,0.3504,89787,35.88173192,0.102562621,0,89787,-86.99890596,-85.44444073,FALSE,0
680,d4f1e25e-8d65-11ec-9bcb-f4d1080d95a2,BATUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 12:45,0.229166667,0.7943,0.7984,0.516177767,TRUE,0.7984,0.7823,93573,59.40514493,0.102562621,0.264383734,93573,-86.99890596,-25.69010291,FALSE,0
695,e05d6d5c-8d65-11ec-ae4c-f4d1080d95a2,VITEUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 10:00,0.114583333,0.05109,0.0514,0.606772362,TRUE,0.0514,0.05041,98158.3,56.64708531,0.102562621,0.332746134,98158.3,-86.99890596,-195.6849293,FALSE,0
709,e9d91e5f-8d65-11ec-adf3-f4d1080d95a2,CHRUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 8:00,0.03125,0.5051,0.5078,0.534547614,TRUE,0.5078,0.5021,101367,57.68727891,0.102562621,0.03959612,101367,-86.99890596,-180.1848728,FALSE,0
701,e2844a3e-8d65-11ec-9669-f4d1080d95a2,DUSKUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 7:45,0.020833333,0.4133,0.4163,0.725864989,TRUE,0.4163,0.4116,147318,55.52775969,0.102562621,0.145172998,147318,-86.99890596,-309.7720577,FALSE,0
743,13df4e0d-8d66-11ec-bf11-f4d1080d95a2,IDEXUSDT,rsi,15m,500,2/14/2022 7:15,2/14/2022 8:00,0.03125,0.1854,0.18731,1.030204962,TRUE,0.18731,0.18382,165548.9,52.18782424,0.102562621,-0.167206041,165548.9,-86.99890596,-71.25743511,FALSE,0
